age,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
33.0,110000.0,MORTGAGE,2.0,MEDICAL,5000,9.99,0.05,N,5,176477.0
26.0,143485.0,MORTGAGE,10.0,PERSONAL,10000,10.62,0.07,N,2,176505.0
27.0,145000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,19200,7.49,0.13,N,5,176513.0
29.0,139008.0,MORTGAGE,2.0,VENTURE,25000,13.47,0.18,N,9,176516.0
32.0,120000.0,MORTGAGE,2.0,VENTURE,15400,14.79,0.13,Y,7,176560.0
37.0,98700.0,MORTGAGE,6.0,DEBTCONSOLIDATION,6000,6.03,0.06,N,16,176566.0
42.0,120000.0,RENT,6.0,MEDICAL,25000,10.99,0.21,N,11,176588.0
34.0,109200.0,MORTGAGE,4.0,EDUCATION,9000,8.63,0.08,N,6,176608.0
34.0,109800.0,MORTGAGE,12.0,DEBTCONSOLIDATION,10000,10.99,0.09,N,7,176626.0
35.0,103240.0,MORTGAGE,5.0,VENTURE,4000,5.99,0.04,N,6,176648.0
27.0,142000.0,RENT,3.0,VENTURE,15000,16.07,0.11,N,8,176667.0
33.0,110000.0,OWN,2.0,VENTURE,4800,14.65,0.04,Y,5,176677.0
33.0,111000.0,MORTGAGE,4.0,EDUCATION,6400,10.37,0.06,N,5,176724.0
54.0,120000.0,OWN,9.0,PERSONAL,17625,13.17,0.15,N,24,176771.0
42.0,110000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,8000,7.14,0.07,N,15,176792.0
35.0,110000.0,RENT,0.0,HOMEIMPROVEMENT,15600,8.9,0.14,N,8,176856.0
34.0,107000.0,OWN,10.0,MEDICAL,5000,6.92,0.05,N,8,176876.0
30.0,130000.0,MORTGAGE,2.0,EDUCATION,18000,7.9,0.14,N,6,176960.0
32.0,120000.0,MORTGAGE,2.0,PERSONAL,15000,10.0,0.13,N,9,176961.0
32.0,120000.0,RENT,3.0,HOMEIMPROVEMENT,15000,9.88,0.13,N,8,176961.0
32.0,120000.0,MORTGAGE,4.0,PERSONAL,15000,10.99,0.13,N,9,176961.0
34.0,110000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,10000,5.79,0.09,N,6,176966.0
34.0,110000.0,MORTGAGE,4.0,PERSONAL,10000,7.51,0.09,N,8,176966.0
34.0,110000.0,RENT,3.0,VENTURE,10000,10.99,0.09,N,9,176966.0
34.0,110000.0,MORTGAGE,16.0,HOMEIMPROVEMENT,10000,12.18,0.09,N,5,176966.0
28.0,135000.0,MORTGAGE,6.0,VENTURE,12000,7.51,0.09,N,7,176969.0
27.0,140000.0,RENT,0.0,EDUCATION,12000,11.71,0.09,N,6,176970.0
27.0,140000.0,MORTGAGE,11.0,PERSONAL,12000,14.59,0.09,Y,7,176970.0
31.0,120000.0,MORTGAGE,9.0,PERSONAL,9000,6.92,0.08,N,9,176971.0
28.0,129996.0,MORTGAGE,3.0,VENTURE,5000,7.29,0.04,N,10,176975.0
28.0,129996.0,RENT,3.0,PERSONAL,5000,9.63,0.04,N,8,176975.0
28.0,130000.0,MORTGAGE,2.0,VENTURE,5000,10.99,0.04,N,8,176980.0
28.0,130000.0,MORTGAGE,3.0,MEDICAL,5000,7.4,0.04,N,7,176980.0
36.0,100000.0,RENT,4.0,DEBTCONSOLIDATION,3000,10.37,0.03,N,14,176980.0
26.0,140000.0,RENT,0.0,EDUCATION,5000,9.99,0.04,N,2,176982.0
46.0,100000.0,MORTGAGE,5.0,PERSONAL,7000,7.49,0.07,N,12,176991.0
84.0,108928.0,MORTGAGE,3.0,DEBTCONSOLIDATION,6000,7.51,0.06,N,25,176999.0
41.0,111000.0,MORTGAGE,2.0,PERSONAL,5000,7.49,0.04,N,12,177033.0
27.0,145992.0,MORTGAGE,1.0,EDUCATION,20000,16.35,0.14,Y,8,177051.0
39.0,98000.0,MORTGAGE,1.0,PERSONAL,14000,7.66,0.14,N,12,177054.0
26.0,144000.0,MORTGAGE,10.0,EDUCATION,10000,9.91,0.07,N,3,177174.0
29.0,130000.0,RENT,3.0,HOMEIMPROVEMENT,11250,14.27,0.09,Y,6,177219.0
29.0,125000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,4000,11.49,0.03,N,7,177232.0
38.0,96000.0,MORTGAGE,10.0,EDUCATION,5000,13.49,0.05,N,16,177373.0
48.0,95000.0,MORTGAGE,18.0,DEBTCONSOLIDATION,5000,5.79,0.05,N,17,177392.0
27.0,149981.0,MORTGAGE,7.0,VENTURE,25000,12.98,0.17,N,8,177432.0
30.0,135000.0,MORTGAGE,14.0,PERSONAL,25000,15.33,0.19,N,7,177453.0
34.0,115000.0,MORTGAGE,13.0,MEDICAL,18000,7.9,0.16,N,5,177454.0
27.0,150000.0,RENT,1.0,EDUCATION,25000,11.36,0.17,N,5,177457.0
27.0,150000.0,RENT,11.0,MEDICAL,25000,6.99,0.17,N,9,177457.0
35.0,110000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,15000,12.98,0.14,Y,6,177457.0
35.0,110000.0,MORTGAGE,5.0,VENTURE,15000,7.88,0.14,N,7,177457.0
35.0,110000.0,MORTGAGE,0.0,MEDICAL,15000,8.94,0.14,N,9,177457.0
35.0,110000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,15000,6.54,0.14,N,9,177457.0
28.0,140000.0,MORTGAGE,5.0,EDUCATION,18500,7.9,0.13,N,5,177462.0
26.0,150000.0,OWN,10.0,PERSONAL,17500,11.83,0.12,N,2,177466.0
30.0,125000.0,MORTGAGE,14.0,MEDICAL,10000,6.92,0.08,N,5,177470.0
25.0,150000.0,OWN,9.0,VENTURE,10000,5.79,0.07,N,3,177475.0
25.0,150000.0,RENT,4.0,MEDICAL,10000,5.42,0.07,N,2,177475.0
25.0,150000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,10000,6.03,0.07,N,4,177475.0
25.0,150000.0,MORTGAGE,9.0,EDUCATION,10000,12.99,0.07,N,3,177475.0
25.0,150000.0,MORTGAGE,5.0,EDUCATION,10000,7.49,0.07,N,4,177475.0
30.0,120996.0,MORTGAGE,14.0,DEBTCONSOLIDATION,4000,7.14,0.03,N,8,177475.0
31.0,120000.0,MORTGAGE,15.0,VENTURE,8400,6.03,0.07,N,8,177572.0
51.0,120000.0,MORTGAGE,1.0,PERSONAL,6000,7.51,0.05,N,30,177597.0
27.0,142000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,14000,6.92,0.09,N,8,177668.0
30.0,134500.0,MORTGAGE,9.0,DEBTCONSOLIDATION,24000,10.99,0.18,N,6,177704.0
33.0,115000.0,RENT,6.0,EDUCATION,12000,12.69,0.11,N,5,177714.0
33.0,115000.0,RENT,0.0,VENTURE,12000,7.51,0.1,N,10,177714.0
30.0,127500.0,MORTGAGE,14.0,EDUCATION,13500,7.49,0.11,N,10,177715.0
28.0,142000.0,MORTGAGE,3.0,PERSONAL,21000,10.38,0.15,N,5,177759.0
32.0,118000.0,MORTGAGE,16.0,HOMEIMPROVEMENT,11000,11.49,0.1,N,7,177766.0
31.0,122000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,11200,13.22,0.09,Y,8,177867.0
28.0,144996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,25000,16.35,0.17,Y,6,177950.0
33.0,120000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,20000,6.54,0.17,N,7,177953.0
33.0,120000.0,MORTGAGE,1.0,VENTURE,20000,9.88,0.17,N,9,177953.0
33.0,120000.0,MORTGAGE,3.0,PERSONAL,20000,6.92,0.17,N,7,177953.0
33.0,120000.0,MORTGAGE,4.0,VENTURE,20000,10.65,0.17,N,5,177953.0
33.0,120000.0,MORTGAGE,4.0,EDUCATION,20000,13.79,0.17,Y,7,177953.0
38.0,100000.0,MORTGAGE,12.0,PERSONAL,12000,8.94,0.12,N,14,177958.0
28.0,140000.0,MORTGAGE,12.0,PERSONAL,18000,9.76,0.13,N,6,177962.0
27.0,140000.0,MORTGAGE,8.0,MEDICAL,11000,10.74,0.08,N,7,177972.0
31.0,120000.0,MORTGAGE,4.0,VENTURE,8000,6.03,0.07,N,5,177972.0
31.0,120000.0,MORTGAGE,0.0,EDUCATION,8000,8.49,0.07,N,7,177972.0
28.0,132000.0,MORTGAGE,0.0,VENTURE,6800,7.14,0.05,N,5,177977.0
24.0,155000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,8000,10.37,0.05,N,2,177979.0
33.0,110000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,3500,13.35,0.03,Y,7,177980.0
38.0,95000.0,RENT,4.0,VENTURE,2500,15.65,0.03,Y,17,177981.0
52.0,125000.0,MORTGAGE,2.0,MEDICAL,17000,8.88,0.14,N,25,177996.0
55.0,120000.0,MORTGAGE,1.0,PERSONAL,20000,9.99,0.17,N,28,177996.0
37.0,99518.0,MORTGAGE,20.0,HOMEIMPROVEMENT,6000,6.62,0.06,N,13,178080.0
31.0,125004.0,MORTGAGE,1.0,DEBTCONSOLIDATION,15600,7.51,0.12,N,10,178117.0
46.0,105000.0,MORTGAGE,6.0,VENTURE,15000,6.03,0.14,N,15,178189.0
32.0,114600.0,MORTGAGE,3.0,MEDICAL,5000,8.49,0.05,N,10,178337.0
34.0,111996.0,MORTGAGE,11.0,DEBTCONSOLIDATION,12000,7.49,0.11,N,10,178356.0
27.0,144000.0,MORTGAGE,11.0,MEDICAL,16000,11.49,0.11,N,10,178366.0
38.0,96000.0,MORTGAGE,4.0,PERSONAL,4000,6.62,0.04,N,16,178376.0
31.0,116400.0,RENT,13.0,DEBTCONSOLIDATION,2000,8.59,0.02,N,9,178406.0
27.0,150000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,24000,10.37,0.16,N,5,178458.0
27.0,150000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,24000,7.51,0.16,N,5,178458.0
27.0,150000.0,MORTGAGE,5.0,VENTURE,24000,11.36,0.16,N,5,178458.0
29.0,130000.0,MORTGAGE,11.0,MEDICAL,10000,12.42,0.08,N,10,178471.0
31.0,120000.0,RENT,5.0,EDUCATION,7500,15.65,0.06,N,9,178473.0
26.0,145000.0,RENT,3.0,PERSONAL,10000,10.59,0.07,N,4,178474.0
26.0,145000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,10000,10.99,0.07,N,2,178474.0
25.0,150000.0,MORTGAGE,6.0,PERSONAL,9000,10.38,0.06,N,4,178476.0
25.0,150000.0,MORTGAGE,9.0,PERSONAL,9000,7.49,0.06,N,2,178476.0
33.0,110000.0,MORTGAGE,5.0,VENTURE,3000,14.27,0.03,N,7,178482.0
44.0,110000.0,MORTGAGE,14.0,MEDICAL,15000,13.85,0.14,N,15,178589.0
25.0,150000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,8800,9.99,0.06,N,4,178677.0
31.0,125000.0,MORTGAGE,5.0,VENTURE,15000,12.84,0.12,Y,9,178712.0
38.0,102000.0,MORTGAGE,3.0,VENTURE,15000,7.88,0.15,N,13,178753.0
38.0,102000.0,RENT,1.0,DEBTCONSOLIDATION,15000,12.84,0.15,N,17,178753.0
35.0,105600.0,MORTGAGE,5.0,PERSONAL,6000,6.99,0.06,N,7,178773.0
53.0,120000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,12000,9.91,0.1,N,28,178797.0
27.0,136173.0,MORTGAGE,5.0,HOMEIMPROVEMENT,5000,6.62,0.04,N,8,178814.0
29.0,140000.0,OWN,13.0,MEDICAL,24100,11.83,0.17,N,6,178855.0
26.0,143000.0,MORTGAGE,5.0,MEDICAL,7000,6.99,0.05,N,2,178878.0
34.0,120000.0,MORTGAGE,6.0,EDUCATION,25000,10.75,0.21,N,7,178946.0
34.0,120000.0,RENT,7.0,PERSONAL,25000,10.36,0.21,N,7,178946.0
34.0,120000.0,MORTGAGE,5.0,EDUCATION,25000,15.95,0.21,Y,10,178946.0
32.0,120000.0,MORTGAGE,7.0,EDUCATION,13000,12.69,0.11,N,10,178964.0
37.0,100000.0,MORTGAGE,11.0,PERSONAL,6000,7.88,0.06,N,16,178971.0
28.0,135000.0,MORTGAGE,7.0,EDUCATION,10000,7.9,0.07,N,5,178972.0
27.0,140000.0,RENT,11.0,PERSONAL,10000,5.42,0.07,N,7,178973.0
27.0,140000.0,MORTGAGE,4.0,EDUCATION,10000,10.59,0.07,N,9,178973.0
31.0,120000.0,MORTGAGE,2.0,VENTURE,7000,10.71,0.06,N,5,178974.0
31.0,120000.0,RENT,1.0,MEDICAL,7000,9.32,0.06,N,9,178974.0
32.0,115000.0,RENT,1.0,HOMEIMPROVEMENT,5000,7.51,0.04,N,8,178977.0
30.0,120000.0,MORTGAGE,4.0,EDUCATION,1000,10.36,0.01,N,9,178991.0
45.0,105000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,10000,7.49,0.1,N,14,178991.0
47.0,100000.0,MORTGAGE,5.0,EDUCATION,9000,14.65,0.09,Y,14,178991.0
46.0,100000.0,MORTGAGE,4.0,MEDICAL,5000,10.65,0.05,N,14,178992.0
46.0,99996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,4800,10.59,0.05,N,14,179185.0
43.0,110000.0,RENT,2.0,MEDICAL,10000,9.88,0.09,N,16,179191.0
38.0,100000.0,MORTGAGE,8.0,VENTURE,10750,11.14,0.11,N,12,179211.0
35.0,107000.0,RENT,4.0,EDUCATION,8000,6.76,0.07,N,10,179219.0
36.0,108000.0,RENT,8.0,EDUCATION,15000,10.37,0.14,N,14,179356.0
36.0,108000.0,MORTGAGE,5.0,MEDICAL,15000,13.85,0.14,N,14,179356.0
38.0,96000.0,MORTGAGE,5.0,PERSONAL,3000,7.9,0.03,N,13,179379.0
35.0,110000.0,RENT,0.0,HOMEIMPROVEMENT,13000,5.42,0.12,N,6,179460.0
29.0,130000.0,MORTGAGE,4.0,MEDICAL,9000,6.76,0.07,N,8,179472.0
29.0,130000.0,RENT,0.0,EDUCATION,9000,10.99,0.07,N,6,179472.0
25.0,150000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,8000,13.8,0.05,Y,2,179478.0
33.0,120000.0,OWN,3.0,VENTURE,18400,13.06,0.15,Y,10,179555.0
38.0,102960.0,MORTGAGE,2.0,DEBTCONSOLIDATION,16000,7.88,0.16,N,14,179576.0
37.0,105201.0,MORTGAGE,4.0,EDUCATION,15000,14.17,0.14,Y,11,179577.0
34.0,109200.0,MORTGAGE,18.0,VENTURE,6000,8.0,0.05,N,6,179614.0
29.0,135000.0,MORTGAGE,0.0,VENTURE,16000,6.92,0.12,N,5,179713.0
28.0,137720.0,MORTGAGE,4.0,VENTURE,13000,12.23,0.09,N,7,179776.0
44.0,105000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,5000,7.88,0.05,N,11,179793.0
36.0,110000.0,MORTGAGE,14.0,VENTURE,18000,7.51,0.16,N,12,179952.0
32.0,125000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,20000,11.83,0.16,N,7,179955.0
38.0,100000.0,RENT,5.0,EDUCATION,10000,12.53,0.1,N,14,179962.0
38.0,100000.0,MORTGAGE,16.0,PERSONAL,10000,10.59,0.1,N,14,179962.0
25.0,160000.0,MORTGAGE,5.0,EDUCATION,20000,15.27,0.13,Y,2,179965.0
25.0,160000.0,RENT,9.0,EDUCATION,20000,13.23,0.13,N,3,179965.0
32.0,120000.0,MORTGAGE,12.0,VENTURE,12000,12.53,0.1,N,10,179965.0
32.0,120000.0,MORTGAGE,3.0,VENTURE,12000,8.94,0.1,N,7,179965.0
32.0,120000.0,MORTGAGE,4.0,MEDICAL,12000,5.79,0.1,N,9,179965.0
32.0,120000.0,MORTGAGE,6.0,EDUCATION,12000,8.94,0.1,N,6,179965.0
39.0,96000.0,RENT,8.0,HOMEIMPROVEMENT,7200,9.91,0.08,N,17,179967.0
26.0,150000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,15000,11.49,0.09,N,2,179968.0
25.0,150000.0,MORTGAGE,9.0,PERSONAL,7500,14.27,0.05,Y,4,179978.0
32.0,115000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,4000,7.88,0.03,N,6,179980.0
34.0,113000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,7.9,0.11,N,7,180063.0
33.0,114000.0,RENT,0.0,PERSONAL,8000,9.45,0.07,N,6,180070.0
36.0,109000.0,MORTGAGE,11.0,PERSONAL,16000,5.42,0.15,N,14,180154.0
57.0,120000.0,MORTGAGE,1.0,PERSONAL,25000,13.16,0.21,N,26,180196.0
30.0,125000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,7200,11.71,0.06,N,8,180275.0
25.0,150000.0,MORTGAGE,9.0,MEDICAL,7200,6.92,0.05,N,2,180279.0
27.0,141000.0,MORTGAGE,4.0,VENTURE,10000,15.96,0.07,N,9,180323.0
27.0,141000.0,MORTGAGE,11.0,VENTURE,10000,13.49,0.07,N,9,180323.0
29.0,135456.0,MORTGAGE,14.0,MEDICAL,16000,13.22,0.12,Y,8,180375.0
34.0,115000.0,MORTGAGE,8.0,EDUCATION,15000,8.94,0.13,N,10,180458.0
35.0,110000.0,RENT,0.0,PERSONAL,12000,10.37,0.11,N,10,180462.0
35.0,110000.0,RENT,0.0,DEBTCONSOLIDATION,12000,10.74,0.11,N,6,180462.0
26.0,150000.0,OWN,10.0,HOMEIMPROVEMENT,14500,11.14,0.09,N,3,180469.0
29.0,130000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,8000,12.21,0.06,N,8,180474.0
29.0,130000.0,RENT,2.0,DEBTCONSOLIDATION,8000,7.14,0.06,N,10,180474.0
37.0,100000.0,MORTGAGE,9.0,MEDICAL,4500,12.53,0.04,N,13,180475.0
25.0,150000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,7000,7.14,0.05,N,4,180479.0
33.0,110000.0,OWN,0.0,PERSONAL,1000,8.0,0.01,N,5,180490.0
28.0,130000.0,RENT,1.0,HOMEIMPROVEMENT,1450,13.06,0.01,Y,7,180539.0
28.0,144000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,21000,10.59,0.15,N,5,180559.0
34.0,110000.0,RENT,2.0,DEBTCONSOLIDATION,6400,11.49,0.05,N,9,180573.0
31.0,122004.0,MORTGAGE,1.0,HOMEIMPROVEMENT,8400,10.38,0.07,N,6,180678.0
39.0,105000.0,RENT,15.0,PERSONAL,24000,12.21,0.23,N,14,180690.0
25.0,151000.0,MORTGAGE,5.0,EDUCATION,8000,11.12,0.05,N,3,180728.0
36.0,106000.0,MORTGAGE,20.0,VENTURE,10000,6.62,0.09,N,13,180764.0
60.0,106000.0,MORTGAGE,5.0,PERSONAL,10000,7.49,0.09,N,28,180796.0
29.0,142000.0,MORTGAGE,14.0,PERSONAL,25000,10.62,0.18,N,5,180854.0
32.0,120000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,11050,12.69,0.09,N,5,180916.0
27.0,160000.0,MORTGAGE,3.0,MEDICAL,35000,9.99,0.22,N,10,180949.0
33.0,120000.0,MORTGAGE,2.0,MEDICAL,17000,6.54,0.15,N,9,180957.0
26.0,144600.0,MORTGAGE,0.0,PERSONAL,7000,9.63,0.05,N,3,180958.0
38.0,100000.0,RENT,0.0,MEDICAL,9000,15.23,0.09,Y,14,180964.0
30.0,130000.0,MORTGAGE,3.0,PERSONAL,14000,6.62,0.11,N,9,180965.0
28.0,140000.0,OWN,12.0,VENTURE,15000,13.49,0.11,Y,7,180966.0
28.0,140000.0,RENT,4.0,HOMEIMPROVEMENT,15000,13.16,0.11,N,6,180966.0
28.0,140000.0,OWN,12.0,EDUCATION,15000,12.61,0.11,Y,9,180966.0
28.0,140000.0,RENT,4.0,HOMEIMPROVEMENT,15000,6.54,0.11,N,9,180966.0
28.0,140000.0,RENT,3.0,HOMEIMPROVEMENT,15000,12.87,0.1,Y,10,180966.0
26.0,150000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,14000,7.9,0.09,N,4,180969.0
26.0,150000.0,RENT,2.0,MEDICAL,14000,6.03,0.09,N,2,180969.0
34.0,110000.0,MORTGAGE,0.0,VENTURE,6000,9.91,0.05,N,7,180974.0
28.0,135000.0,MORTGAGE,4.0,PERSONAL,8000,7.49,0.06,N,10,180975.0
27.0,140000.0,MORTGAGE,3.0,MEDICAL,8000,11.49,0.06,N,10,180976.0
27.0,140000.0,RENT,9.0,PERSONAL,8000,9.32,0.06,N,8,180976.0
46.0,105000.0,RENT,9.0,EDUCATION,12100,5.79,0.12,N,14,181090.0
38.0,98000.0,OWN,1.0,PERSONAL,5000,13.43,0.05,N,17,181173.0
38.0,98000.0,MORTGAGE,5.0,EDUCATION,5000,10.37,0.05,N,14,181173.0
38.0,98000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,7.51,0.05,N,11,181173.0
31.0,120000.0,MORTGAGE,5.0,VENTURE,4800,7.88,0.04,N,8,181179.0
46.0,105000.0,RENT,6.0,EDUCATION,12000,10.0,0.11,N,11,181190.0
49.0,95000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,5000,7.51,0.05,N,13,181192.0
33.0,125000.0,MORTGAGE,2.0,PERSONAL,25000,18.67,0.2,N,8,181198.0
32.0,119000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,9000,10.74,0.08,N,9,181370.0
27.0,150000.0,OWN,11.0,VENTURE,21000,13.85,0.14,Y,5,181461.0
30.0,125000.0,MORTGAGE,9.0,EDUCATION,6000,7.88,0.05,N,10,181477.0
30.0,125000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,6000,7.9,0.05,N,8,181477.0
25.0,150000.0,MORTGAGE,9.0,MEDICAL,6000,7.74,0.04,N,3,181481.0
25.0,150000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,6000,12.61,0.04,Y,3,181481.0
41.0,118000.0,RENT,2.0,PERSONAL,12000,13.11,0.1,N,13,181511.0
21.0,192000.0,MORTGAGE,4.696974864431636,VENTURE,20000,11.49,0.1,N,2,181570.0
24.0,158000.0,MORTGAGE,4.0,VENTURE,8000,7.88,0.05,N,3,181579.0
44.0,110000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,12000,9.76,0.11,N,17,181590.0
29.0,142000.0,OWN,14.0,HOMEIMPROVEMENT,24250,11.48,0.17,N,5,181605.0
31.0,125000.0,MORTGAGE,15.0,HOMEIMPROVEMENT,12000,10.37,0.1,N,8,181716.0
31.0,125000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,12000,5.79,0.1,N,7,181716.0
33.0,115000.0,RENT,4.0,EDUCATION,8000,13.22,0.07,Y,6,181720.0
33.0,115000.0,RENT,3.0,PERSONAL,8000,16.02,0.07,Y,6,181720.0
33.0,115000.0,MORTGAGE,13.0,VENTURE,8000,7.9,0.07,N,7,181720.0
49.0,105000.0,RENT,4.0,HOMEIMPROVEMENT,24000,13.92,0.23,N,15,181786.0
47.0,110000.0,MORTGAGE,6.0,PERSONAL,25000,15.65,0.23,Y,13,181787.0
41.0,120000.0,MORTGAGE,0.0,PERSONAL,15000,6.17,0.13,N,14,181790.0
41.0,120000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,15000,13.11,0.13,Y,12,181790.0
36.0,110000.0,RENT,2.0,HOMEIMPROVEMENT,16000,8.94,0.15,N,14,181954.0
33.0,120000.0,MORTGAGE,6.0,EDUCATION,16000,8.9,0.13,N,10,181958.0
28.0,140000.0,MORTGAGE,12.0,MEDICAL,14000,6.03,0.1,N,8,181967.0
32.0,120000.0,RENT,4.0,DEBTCONSOLIDATION,10000,7.14,0.08,N,6,181968.0
32.0,120000.0,OWN,0.0,PERSONAL,10000,6.99,0.08,N,9,181968.0
32.0,120000.0,RENT,2.0,MEDICAL,10000,10.99,0.08,N,9,181968.0
32.0,120000.0,RENT,3.0,VENTURE,10000,16.02,0.08,N,10,181968.0
32.0,120000.0,MORTGAGE,15.0,PERSONAL,10000,9.99,0.08,N,9,181968.0
32.0,120000.0,MORTGAGE,16.0,DEBTCONSOLIDATION,10000,7.51,0.08,N,10,181968.0
34.0,110000.0,MORTGAGE,3.0,MEDICAL,5000,6.92,0.05,N,10,181976.0
27.0,140000.0,MORTGAGE,11.0,EDUCATION,7000,5.42,0.05,N,6,181977.0
31.0,120000.0,MORTGAGE,15.0,PERSONAL,4000,7.88,0.03,N,8,181980.0
35.0,107473.0,RENT,0.0,MEDICAL,6000,9.99,0.06,N,9,182051.0
44.0,108000.0,MORTGAGE,4.0,PERSONAL,8000,8.9,0.07,N,11,182071.0
28.0,140000.0,RENT,0.0,HOMEIMPROVEMENT,13800,13.57,0.09,N,7,182167.0
33.0,125000.0,OWN,0.0,HOMEIMPROVEMENT,24000,11.83,0.19,N,10,182199.0
27.0,138000.0,MORTGAGE,3.0,PERSONAL,4000,5.42,0.03,N,5,182283.0
37.0,110000.0,MORTGAGE,17.0,VENTURE,21000,11.11,0.19,N,11,182446.0
25.0,170000.0,MORTGAGE,9.0,MEDICAL,30000,13.06,0.18,Y,4,182457.0
27.0,150000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,20000,12.21,0.13,N,5,182462.0
27.0,150000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,10.75,0.13,N,5,182462.0
27.0,150000.0,MORTGAGE,0.0,PERSONAL,20000,16.0,0.13,N,5,182462.0
27.0,150000.0,MORTGAGE,11.0,MEDICAL,20000,6.54,0.13,N,5,182462.0
27.0,150000.0,MORTGAGE,1.0,VENTURE,20000,9.76,0.13,N,9,182462.0
35.0,110000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,8.59,0.09,N,5,182465.0
25.0,150000.0,RENT,3.0,DEBTCONSOLIDATION,5000,11.86,0.03,N,2,182482.0
25.0,150000.0,MORTGAGE,9.0,PERSONAL,5000,13.98,0.03,Y,4,182482.0
25.0,150000.0,RENT,5.0,HOMEIMPROVEMENT,5000,8.94,0.03,N,4,182482.0
28.0,136092.0,MORTGAGE,2.0,PERSONAL,8000,13.61,0.06,N,4,182504.0
60.0,107000.0,OWN,3.0,PERSONAL,10000,6.54,0.09,N,24,182596.0
33.0,113800.0,RENT,3.0,MEDICAL,5000,7.9,0.04,N,10,182747.0
33.0,113800.0,RENT,8.0,VENTURE,5000,11.83,0.04,N,10,182747.0
26.0,156000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,20000,10.59,0.13,N,2,182763.0
25.0,155867.0,MORTGAGE,9.0,HOMEIMPROVEMENT,12000,6.03,0.08,N,4,182806.0
30.0,138000.0,MORTGAGE,15.0,PERSONAL,24000,11.58,0.17,N,6,182954.0
36.0,110000.0,RENT,2.0,EDUCATION,15000,10.99,0.14,N,15,182956.0
36.0,110000.0,RENT,1.0,MEDICAL,15000,10.0,0.14,N,13,182956.0
36.0,110000.0,MORTGAGE,0.0,VENTURE,15000,16.32,0.14,Y,17,182956.0
29.0,140000.0,MORTGAGE,2.0,VENTURE,20000,14.96,0.14,Y,9,182959.0
29.0,140000.0,MORTGAGE,4.0,MEDICAL,20000,11.36,0.14,N,8,182959.0
29.0,140000.0,RENT,13.0,PERSONAL,20000,6.54,0.14,N,9,182959.0
33.0,120000.0,MORTGAGE,17.0,MEDICAL,15000,10.75,0.13,N,9,182960.0
30.0,132000.0,MORTGAGE,5.0,MEDICAL,15000,10.99,0.11,N,9,182963.0
23.0,180000.0,RENT,8.0,PERSONAL,24000,11.83,0.13,N,3,182964.0
26.0,150000.0,RENT,0.0,VENTURE,12000,13.8,0.08,N,4,182972.0
26.0,150000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,12000,11.11,0.08,N,2,182972.0
26.0,150000.0,MORTGAGE,7.0,EDUCATION,12000,11.99,0.08,N,3,182972.0
